CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,Country
370,Rahul,F,43.0,Hyderabad,2021-05-30,2023-11-27,-999.0,10.0,USA
C371,Ankit,M,38.0,Kolkata,2025-03-24,,3489.73,10.0,India
372,Neha,Male,-5.0,Ahmedabad,,2025-10-04,-999.0,3.0,India
373,Neha,nan,-5.0,Hyderabad,2025-05-07,,-999.0,10.0,Canada
,Amit,M,-5.0,Ahmedabad,2021-01-14,2020-10-26,-999.0,-1.0,nan
,Pooja,Female,59.0,nan,,2024-10-21,-999.0,2.0,Australia
,Simran,F,43.0,Ahmedabad,,,3757.79,-1.0,India
C377,Ravi,Male,-5.0,nan,2024-06-27,,-999.0,3.0,nan
C378,Kiran,M,53.0,Bangalore,2023-03-04,2023-09-23,4732.23,1.0,Australia
379,Rahul,F,21.0,Bangalore,2026-01-21,2024-02-01,4552.18,3.0,Australia
380,nan,nan,43.0,Hyderabad,2023-06-22,,-999.0,10.0,Australia
C381,Priya,Female,66.0,Mumbai,2021-10-06,,-999.0,1.0,nan
,Ankit,nan,43.0,Bangalore,,,879.23,1.0,USA
383,Sneha,Male,200.0,Mumbai,,,-999.0,10.0,India
384,Priya,female,50.0,Ahmedabad,2021-07-30,,-999.0,3.0,UK
385,Kiran,M,43.0,Ahmedabad,,2024-12-12,-999.0,3.0,Australia
C386,Ravi,female,43.0,Mumbai,2023-04-10,,-999.0,10.0,India
C387,Simran,nan,200.0,Delhi,2020-09-26,,-999.0,-1.0,UK
C388,nan,nan,200.0,Delhi,2023-06-18,2024-05-08,-999.0,-1.0,Canada
,Ankit,nan,43.0,Hyderabad,,2021-05-01,2450.4,-1.0,India
,Ravi,nan,200.0,Mumbai,,,-999.0,5.0,UK
,Pooja,M,-5.0,Kolkata,,2022-06-07,2137.05,10.0,Australia
C392,nan,M,43.0,Delhi,,,-999.0,10.0,Canada
393,Amit,female,47.0,Chennai,,,-999.0,10.0,Australia
394,Amit,Male,41.0,Delhi,,,-999.0,3.0,UK
395,Amit,female,43.0,Delhi,,,-999.0,3.0,India
396,Neha,nan,200.0,nan,,,-999.0,10.0,USA
C397,Kiran,nan,43.0,Pune,,2024-03-27,-999.0,10.0,UK
398,Neha,nan,43.0,Pune,2021-12-16,2020-08-06,-999.0,-1.0,Australia
399,Kiran,nan,200.0,Bangalore,,2024-05-06,-999.0,10.0,nan
C400,Sneha,nan,-5.0,Mumbai,2024-04-28,2022-12-08,-999.0,3.0,nan
,nan,M,200.0,Delhi,,,1363.09,3.0,Canada
,nan,M,43.0,Kolkata,2025-09-01,2025-04-04,-999.0,10.0,Canada
403,nan,female,43.0,Mumbai,2025-11-15,,-999.0,10.0,Australia
404,Kiran,male,200.0,Bangalore,,,4857.36,-1.0,UK
,nan,Female,43.0,Ahmedabad,,,1349.61,-1.0,Australia
C406,Kiran,Female,43.0,Mumbai,,,-999.0,1.0,India
407,Kiran,M,48.0,Hyderabad,2021-01-14,2024-04-21,-999.0,10.0,nan
408,Pooja,female,43.0,Hyderabad,,2025-12-19,-999.0,-1.0,UK
,Priya,nan,-5.0,Kolkata,,,-999.0,-1.0,Canada
,Simran,male,69.0,Delhi,2020-12-27,2022-04-06,-999.0,3.0,Canada
C411,Neha,M,200.0,Mumbai,,,-999.0,3.0,Australia
,nan,Male,48.0,Mumbai,2025-10-25,,2862.72,10.0,Canada
413,Pooja,M,200.0,Delhi,2023-08-04,,4728.52,3.0,UK
414,Ankit,female,-5.0,Chennai,2025-10-15,,-999.0,10.0,Canada
415,Priya,M,36.0,Mumbai,2020-10-27,,227.85,3.0,Australia
416,Sneha,M,-5.0,Ahmedabad,2023-12-09,,-999.0,-1.0,nan
C417,nan,male,59.0,Kolkata,,,546.0,-1.0,Canada
,Priya,female,-5.0,Pune,2024-10-26,2025-02-19,-999.0,10.0,nan
C419,Kiran,F,-5.0,Pune,2021-01-01,,-999.0,10.0,nan
,Ankit,male,200.0,Bangalore,2025-04-15,,3002.44,10.0,India
,Rahul,female,-5.0,Ahmedabad,,,-999.0,10.0,USA
C422,Ravi,Male,-5.0,Chennai,,,-999.0,3.0,nan
C423,Pooja,nan,200.0,Kolkata,,,-999.0,3.0,UK
424,Kiran,F,-5.0,nan,,,1215.44,3.0,nan
C425,Kiran,Male,-5.0,Pune,,2023-08-03,181.6,3.0,Canada
426,Simran,Male,43.0,Chennai,2022-10-15,2021-06-08,-999.0,2.0,India
427,Rahul,Male,43.0,Mumbai,,2022-03-01,-999.0,10.0,USA
428,Sneha,female,200.0,Pune,2025-09-13,2021-12-25,-999.0,-1.0,USA
429,Rahul,nan,-5.0,Chennai,2022-08-14,2026-01-01,2019.54,-1.0,India
430,Ravi,Female,200.0,Delhi,,2025-06-21,-999.0,10.0,Australia
C431,Ankit,nan,-5.0,Ahmedabad,2023-12-27,,-999.0,10.0,USA
432,Amit,female,-5.0,Chennai,,,-999.0,1.0,Canada
C433,Pooja,F,-5.0,nan,2025-07-20,2023-03-25,1280.89,10.0,India
,Amit,nan,43.0,Bangalore,,,-999.0,3.0,USA
C435,Neha,Female,43.0,Hyderabad,,,-999.0,4.0,Australia
436,Pooja,Male,-5.0,Mumbai,2025-06-22,,-999.0,10.0,Australia
437,Pooja,Female,62.0,Mumbai,2022-01-22,,-999.0,3.0,Australia
438,nan,F,200.0,Hyderabad,2023-06-20,,-999.0,3.0,UK
,Ravi,M,39.0,Mumbai,2022-08-22,,-999.0,3.0,nan
440,Sneha,nan,43.0,Mumbai,,2020-10-13,2128.29,-1.0,UK
441,Sneha,nan,43.0,Pune,2024-11-06,,-999.0,10.0,India
442,Kiran,female,43.0,Ahmedabad,,,-999.0,3.0,USA
443,Pooja,male,43.0,Bangalore,,,3446.62,-1.0,Canada
C444,Rahul,nan,35.0,Bangalore,2025-01-13,,-999.0,10.0,India
445,Sneha,Female,-5.0,Hyderabad,2025-10-29,,2701.25,3.0,UK
446,Neha,F,43.0,Kolkata,2021-04-09,,-999.0,10.0,USA
447,nan,nan,43.0,Chennai,,2020-11-27,1791.03,10.0,Canada
C448,nan,M,43.0,Pune,,2025-12-08,-999.0,10.0,USA
449,Amit,female,43.0,Ahmedabad,2024-06-23,,2214.97,-1.0,Australia
,Rahul,F,43.0,nan,2020-11-28,2023-08-06,-999.0,3.0,nan
C451,Priya,F,-5.0,Ahmedabad,,2021-03-20,-999.0,3.0,Canada
452,Amit,F,200.0,Hyderabad,2024-09-22,,-999.0,1.0,Australia
453,Neha,nan,-5.0,Kolkata,2020-09-21,,-999.0,10.0,nan
454,nan,male,50.0,Ahmedabad,2022-11-16,,-999.0,10.0,Australia
455,Priya,male,200.0,Ahmedabad,2022-10-08,,-999.0,10.0,UK
,Ravi,nan,68.0,nan,,,-999.0,3.0,Canada
457,Pooja,nan,43.0,Chennai,,2021-11-08,-999.0,3.0,Canada
C458,Amit,M,37.0,Kolkata,,,-999.0,10.0,nan
C459,nan,F,43.0,Mumbai,,,389.02,10.0,nan
,Ankit,Male,43.0,Ahmedabad,2023-07-17,,-999.0,-1.0,Canada
461,Amit,nan,-5.0,Mumbai,2021-10-14,,-999.0,3.0,USA
,Priya,Male,-5.0,Ahmedabad,2022-01-03,,2658.11,3.0,nan
,Amit,Female,19.0,Bangalore,2022-09-28,2023-12-15,-999.0,10.0,USA
,nan,nan,43.0,Chennai,,,-999.0,-1.0,Australia
C465,Kiran,male,200.0,Chennai,2021-03-01,,4279.31,10.0,UK
466,Neha,M,-5.0,Chennai,2024-09-17,,-999.0,10.0,Australia
,Ravi,female,36.0,Bangalore,2024-03-18,,-999.0,2.0,USA
C468,Rahul,male,200.0,Ahmedabad,,,-999.0,-1.0,UK
,Simran,male,43.0,Ahmedabad,2021-07-20,2023-03-17,2957.5,3.0,Canada
C470,Neha,Male,43.0,Mumbai,,,-999.0,5.0,India
471,nan,male,-5.0,Bangalore,,2021-09-19,3175.84,3.0,India
472,Ravi,male,-5.0,Bangalore,,,-999.0,-1.0,UK
473,nan,F,200.0,nan,,,-999.0,10.0,Australia
C474,Rahul,Male,200.0,nan,,,-999.0,-1.0,USA
475,Pooja,Female,-5.0,Delhi,2022-01-03,,-999.0,5.0,Australia
C476,Kiran,nan,-5.0,Mumbai,2023-05-18,,-999.0,-1.0,India
,Sneha,Female,-5.0,nan,,,-999.0,-1.0,USA
,nan,nan,67.0,Ahmedabad,,,4296.84,-1.0,Canada
479,nan,Female,48.0,Bangalore,,,-999.0,10.0,UK
480,Priya,nan,43.0,Delhi,,2024-01-20,-999.0,2.0,Canada
C481,Ravi,nan,200.0,Mumbai,2024-11-04,,-999.0,3.0,nan
482,Priya,M,43.0,Ahmedabad,2023-07-06,,4515.57,10.0,USA
C483,Priya,Male,43.0,Ahmedabad,2021-05-13,,-999.0,10.0,USA
484,nan,male,200.0,nan,2023-02-12,,4836.39,3.0,Australia
,Kiran,nan,200.0,Pune,2024-09-17,,-999.0,3.0,nan
C486,Neha,F,200.0,Pune,,,-999.0,3.0,India
487,Kiran,male,39.0,Ahmedabad,,,1368.19,3.0,India
488,nan,female,59.0,Bangalore,,,-999.0,2.0,Australia
489,nan,F,18.0,Bangalore,,,3922.33,1.0,India
490,Priya,Female,43.0,nan,2023-11-25,2021-10-25,1342.37,4.0,USA
,Ravi,nan,30.0,Kolkata,,,-999.0,10.0,UK
492,Priya,nan,200.0,Delhi,,2023-10-21,2104.5,3.0,Australia
C493,Simran,F,200.0,nan,,,4335.51,10.0,India
494,Rahul,Male,69.0,Mumbai,2022-02-06,2024-12-22,3462.2,2.0,nan
,Pooja,nan,200.0,nan,2022-07-31,,-999.0,3.0,UK
496,Neha,F,-5.0,nan,2023-04-05,2023-12-20,4364.12,10.0,Canada
,Ravi,M,25.0,Bangalore,2022-02-01,,4359.7,3.0,UK
498,Rahul,M,43.0,Kolkata,,,4592.8,3.0,Canada
,Amit,Male,70.0,Chennai,2022-12-14,2025-02-25,-999.0,3.0,India
500,Sneha,male,43.0,Chennai,2024-12-27,2021-08-01,-999.0,3.0,UK
,Simran,nan,43.0,Ahmedabad,2024-02-04,,-999.0,3.0,Australia
C502,Kiran,Male,-5.0,Kolkata,2021-09-28,,-999.0,3.0,India
503,Simran,female,200.0,Mumbai,2024-12-02,2025-12-23,-999.0,-1.0,USA
C504,nan,male,200.0,nan,,2021-01-30,2350.28,-1.0,India
505,Pooja,M,200.0,Kolkata,2023-10-05,,-999.0,3.0,Canada
506,Kiran,Male,50.0,Ahmedabad,2025-06-16,,-999.0,3.0,nan
507,Sneha,Female,200.0,Pune,2022-03-16,2022-08-25,-999.0,10.0,UK
,Neha,female,43.0,Mumbai,2025-01-14,,-999.0,-1.0,USA
509,Ravi,female,200.0,nan,,,-999.0,-1.0,India
C510,Ravi,nan,43.0,nan,2020-09-06,,-999.0,10.0,nan
511,Kiran,female,-5.0,Hyderabad,2020-08-14,,2830.18,-1.0,USA
C512,Ankit,Female,-5.0,Pune,,,-999.0,3.0,Canada
513,Ravi,F,43.0,Delhi,,2024-07-22,-999.0,3.0,nan
514,Amit,nan,19.0,Ahmedabad,2024-01-20,2024-09-04,3961.91,4.0,Canada
515,Sneha,nan,200.0,Pune,2022-05-23,,-999.0,5.0,nan
C516,Simran,female,200.0,Pune,,2025-09-01,-999.0,-1.0,Canada
C517,Pooja,M,53.0,Hyderabad,,,-999.0,3.0,nan
518,Simran,M,-5.0,Chennai,2025-09-18,2020-11-29,1132.29,-1.0,UK
519,Rahul,nan,41.0,Pune,,2025-10-23,-999.0,10.0,USA
C520,Kiran,Male,200.0,Hyderabad,,,1231.52,3.0,Canada
C521,Priya,F,200.0,Ahmedabad,,,-999.0,-1.0,Canada
522,Sneha,nan,200.0,Chennai,,2021-11-15,-999.0,-1.0,India
523,Ankit,male,43.0,Chennai,,,-999.0,10.0,Canada
C524,nan,M,200.0,Pune,2023-01-17,,-999.0,2.0,UK
C525,Neha,nan,43.0,nan,,,-999.0,10.0,UK
C526,Neha,nan,49.0,Bangalore,,2021-06-22,-999.0,5.0,nan
527,Kiran,female,200.0,Chennai,2021-10-06,,401.06,3.0,USA
,Neha,Male,63.0,Hyderabad,,2020-12-14,-999.0,5.0,Canada
529,Amit,nan,43.0,Chennai,,,-999.0,3.0,nan
530,Ravi,nan,43.0,Pune,,,2150.99,4.0,USA
C531,Pooja,nan,200.0,Pune,,,-999.0,-1.0,Australia
532,Neha,M,-5.0,Mumbai,2025-11-03,2021-06-18,-999.0,3.0,UK
C533,Priya,Female,200.0,nan,,,4362.63,-1.0,USA
534,Ankit,male,200.0,nan,2022-05-18,2023-03-07,-999.0,-1.0,USA
,Kiran,M,43.0,Pune,2021-09-02,,-999.0,-1.0,India
C536,nan,nan,-5.0,Mumbai,,,-999.0,-1.0,Canada
C537,Ravi,nan,18.0,Hyderabad,,,204.48,3.0,nan
,Neha,Male,44.0,Chennai,2024-05-28,,1415.09,3.0,Australia
C539,Neha,nan,67.0,Ahmedabad,,,-999.0,3.0,Canada
540,Rahul,F,56.0,Mumbai,,,-999.0,-1.0,UK
541,nan,female,40.0,Kolkata,,2023-11-16,842.95,3.0,Canada
542,Kiran,Male,43.0,Bangalore,,,-999.0,1.0,Australia
,Ravi,nan,200.0,Hyderabad,,,-999.0,3.0,USA
544,Simran,Female,200.0,Kolkata,2024-11-25,2022-02-15,-999.0,10.0,India
545,Rahul,male,22.0,Delhi,2023-07-15,,-999.0,3.0,USA
546,Ankit,F,41.0,Chennai,2024-03-17,,3200.43,-1.0,Canada
547,Neha,nan,-5.0,Bangalore,,,-999.0,3.0,Canada
C548,Neha,M,58.0,Hyderabad,,,-999.0,3.0,UK
,Kiran,Female,200.0,Delhi,2021-02-14,2024-03-24,-999.0,10.0,USA
,Simran,nan,200.0,Mumbai,2023-10-15,,1752.13,10.0,USA
C551,Kiran,nan,43.0,Pune,2020-11-14,,2449.97,3.0,Australia
552,Neha,male,200.0,Kolkata,2022-09-13,2025-11-08,-999.0,3.0,Australia
553,nan,F,43.0,Bangalore,,,-999.0,-1.0,USA
554,nan,Male,44.0,Delhi,,2022-12-03,-999.0,5.0,UK
555,Amit,nan,-5.0,Pune,,,-999.0,10.0,USA
556,Simran,nan,200.0,nan,2022-01-07,,-999.0,3.0,USA
557,Priya,M,-5.0,Bangalore,,,-999.0,-1.0,UK
558,Simran,M,43.0,Hyderabad,2022-06-07,,631.05,4.0,India
559,nan,nan,-5.0,Delhi,2022-03-29,2020-08-10,-999.0,1.0,Australia
,Ankit,nan,200.0,nan,,,-999.0,3.0,Australia
561,Ankit,M,43.0,Hyderabad,2022-01-22,,-999.0,10.0,Canada
562,Amit,male,59.0,Ahmedabad,,,1400.49,-1.0,India
563,Sneha,female,43.0,Delhi,,,-999.0,10.0,India
564,Pooja,male,56.0,Mumbai,2023-10-22,,-999.0,-1.0,India
C565,nan,Female,60.0,Bangalore,,,4274.2,3.0,Australia
,Amit,F,34.0,Bangalore,,2024-04-06,-999.0,3.0,nan
567,nan,nan,24.0,Hyderabad,2022-04-09,,1344.15,10.0,UK
,nan,male,-5.0,Bangalore,,,-999.0,10.0,USA
,Amit,M,-5.0,Kolkata,,,-999.0,5.0,Australia
570,Priya,M,43.0,Pune,2020-10-04,,-999.0,3.0,Australia
,Kiran,Female,35.0,Kolkata,,,-999.0,-1.0,India
572,Ankit,nan,-5.0,Ahmedabad,2022-12-13,,2427.04,10.0,Canada
573,Priya,female,43.0,Kolkata,2021-01-22,,-999.0,-1.0,Canada
574,Sneha,Female,200.0,Kolkata,,,-999.0,10.0,Australia
575,Kiran,F,62.0,Delhi,2022-08-28,,146.24,3.0,India
576,Ravi,Female,200.0,Kolkata,,,-999.0,1.0,Canada
577,Ankit,M,52.0,Kolkata,,,-999.0,4.0,nan
578,Priya,F,45.0,nan,,,-999.0,10.0,USA
,Amit,M,58.0,Pune,2024-11-20,,-999.0,5.0,UK
,Ankit,Male,200.0,Hyderabad,2025-11-15,,-999.0,-1.0,nan
,Ankit,male,200.0,Kolkata,2021-03-11,2022-12-31,-999.0,-1.0,Canada
582,Ravi,female,70.0,Mumbai,,,-999.0,3.0,USA
583,Ankit,nan,43.0,nan,2023-05-02,,-999.0,4.0,nan
584,Kiran,M,-5.0,Kolkata,,,372.69,-1.0,Canada
C585,Neha,nan,200.0,Mumbai,,,2983.0,3.0,Canada
,Amit,nan,200.0,Delhi,,,-999.0,3.0,Canada
C587,Amit,Female,-5.0,Mumbai,2021-06-15,2025-04-08,-999.0,2.0,Canada
588,Sneha,M,-5.0,Chennai,,,-999.0,3.0,India
,Simran,M,200.0,Chennai,,,-999.0,10.0,Canada
C590,Rahul,male,43.0,nan,2023-07-07,2025-11-04,-999.0,-1.0,nan
,Neha,male,200.0,Bangalore,,,-999.0,3.0,Australia
,Amit,Female,43.0,Bangalore,,,-999.0,10.0,nan
593,Sneha,F,45.0,Pune,,,1406.23,-1.0,India
594,Sneha,nan,43.0,nan,2024-03-29,,-999.0,-1.0,USA
C595,nan,nan,200.0,Mumbai,2021-07-08,2023-11-17,-999.0,3.0,USA
596,Simran,Female,20.0,nan,2024-09-09,,2556.72,-1.0,USA
597,Sneha,male,25.0,Pune,2021-03-26,,-999.0,4.0,nan
C598,Sneha,nan,43.0,nan,2025-12-18,2025-12-19,-999.0,10.0,nan
,Ankit,F,200.0,nan,,2023-03-05,-999.0,3.0,USA
600,Ravi,female,56.0,Chennai,,,-999.0,3.0,India
C601,Simran,nan,55.0,Delhi,2024-10-02,,-999.0,-1.0,nan
602,Ravi,nan,68.0,Hyderabad,2022-11-30,,-999.0,3.0,nan
,Priya,nan,43.0,Pune,2021-01-25,,-999.0,10.0,India
,Ankit,nan,200.0,nan,2023-06-17,,-999.0,3.0,India
605,nan,Female,200.0,Kolkata,2021-12-27,,-999.0,3.0,Canada
,Sneha,male,200.0,Pune,,2024-04-24,-999.0,-1.0,USA
C607,Amit,M,43.0,Mumbai,2023-02-26,2021-05-18,-999.0,3.0,India
,Kiran,male,200.0,Chennai,,,-999.0,-1.0,UK
,Priya,male,200.0,Mumbai,,,-999.0,3.0,Australia
610,nan,female,-5.0,Bangalore,,,3188.92,1.0,USA
611,Amit,F,200.0,Hyderabad,,2023-07-09,-999.0,3.0,UK
C612,Priya,Female,22.0,Hyderabad,2023-03-19,,-999.0,10.0,India
613,nan,nan,24.0,Delhi,,2021-09-01,369.13,1.0,USA
614,nan,F,-5.0,nan,2022-12-04,,-999.0,3.0,Canada
615,Ravi,nan,43.0,Hyderabad,2022-07-11,2024-01-02,-999.0,10.0,Canada
616,Sneha,female,-5.0,Bangalore,2021-04-19,2025-08-02,-999.0,10.0,UK
617,nan,Male,43.0,Bangalore,2021-06-12,,2783.92,-1.0,India
618,nan,female,42.0,Kolkata,,2026-01-21,2184.99,2.0,Australia
,Amit,nan,43.0,Ahmedabad,,,-999.0,-1.0,UK
,Rahul,nan,43.0,Bangalore,2022-02-02,2021-07-19,4345.4,2.0,UK
621,Sneha,M,200.0,Kolkata,2025-12-01,,-999.0,10.0,UK
622,nan,Male,63.0,Mumbai,2025-11-05,,-999.0,-1.0,Canada
,Neha,Female,43.0,Chennai,,2023-09-30,-999.0,5.0,Canada
624,nan,M,43.0,Ahmedabad,2020-08-31,2023-09-01,-999.0,-1.0,UK
,Pooja,M,43.0,Mumbai,,,2663.0,10.0,USA
626,Ravi,nan,60.0,Mumbai,2021-05-19,2022-04-16,-999.0,-1.0,USA
C627,nan,Male,51.0,Pune,2025-05-24,,510.14,-1.0,Canada
,Ankit,Female,43.0,Ahmedabad,,,-999.0,3.0,Australia
C629,Neha,nan,200.0,Chennai,,,-999.0,-1.0,Canada
C630,Simran,nan,-5.0,nan,,,1910.45,10.0,Canada
C631,nan,Male,43.0,Delhi,,,-999.0,-1.0,UK
632,Sneha,nan,-5.0,Delhi,,,1933.13,10.0,Canada
,Sneha,male,-5.0,Hyderabad,2025-08-19,,-999.0,10.0,Canada
634,Priya,female,-5.0,Hyderabad,,,-999.0,-1.0,India
C635,Pooja,nan,35.0,Kolkata,2020-09-26,,-999.0,10.0,nan
,Ravi,nan,43.0,nan,2023-09-09,,-999.0,-1.0,UK
637,Rahul,female,43.0,Ahmedabad,2025-11-26,,4299.83,-1.0,India
638,Kiran,F,200.0,Pune,,,-999.0,-1.0,UK
639,Amit,female,43.0,Bangalore,,2024-03-12,-999.0,3.0,UK
,Simran,Male,70.0,Delhi,2021-12-01,2025-05-21,-999.0,-1.0,UK
C641,Amit,M,70.0,Pune,2025-05-24,,-999.0,5.0,Australia
642,Ankit,male,43.0,Hyderabad,2025-09-03,,-999.0,3.0,India
C643,Priya,female,43.0,nan,2026-01-04,,-999.0,5.0,USA
644,Pooja,nan,43.0,Delhi,2026-01-01,,-999.0,2.0,Canada
645,Priya,Male,-5.0,Kolkata,,2023-02-04,1432.35,-1.0,UK
646,nan,nan,58.0,Chennai,2025-05-16,,1027.06,1.0,India
647,Ravi,F,30.0,Bangalore,,,-999.0,4.0,USA
648,Ankit,Male,200.0,Ahmedabad,,,-999.0,-1.0,Australia
C649,Rahul,female,200.0,Hyderabad,2021-10-09,,1599.37,4.0,nan
C650,nan,male,200.0,Delhi,,,4126.35,4.0,nan
651,Sneha,F,-5.0,Ahmedabad,2020-09-08,2025-09-24,2753.38,4.0,USA
,Kiran,female,43.0,Ahmedabad,2021-05-21,2022-08-27,-999.0,3.0,nan
653,Amit,nan,31.0,nan,2022-11-03,2024-03-11,-999.0,10.0,Australia
654,Amit,nan,38.0,Mumbai,2023-04-13,,1036.56,2.0,USA
C655,Ankit,male,-5.0,Ahmedabad,2025-01-30,,3255.43,3.0,Canada
656,Neha,Male,43.0,Delhi,,2025-01-15,-999.0,3.0,nan
657,Ravi,female,-5.0,Chennai,2024-06-25,2020-10-27,3197.03,10.0,Australia
658,Ravi,Female,-5.0,Ahmedabad,,,-999.0,2.0,India
659,Sneha,Female,43.0,Mumbai,,,-999.0,-1.0,India
660,Rahul,Female,200.0,Bangalore,,,913.62,10.0,UK
661,Ankit,F,-5.0,Hyderabad,,,1700.05,3.0,India
662,Sneha,nan,50.0,Bangalore,,,-999.0,10.0,USA
C663,Priya,F,43.0,nan,,,-999.0,3.0,India
664,Simran,F,-5.0,Delhi,,,-999.0,10.0,India
665,Rahul,nan,43.0,Chennai,2022-08-22,2025-12-23,490.65,3.0,Canada
666,Sneha,M,-5.0,Chennai,2022-06-06,2025-08-01,-999.0,10.0,UK
667,nan,nan,50.0,nan,2021-06-26,,-999.0,-1.0,Canada
668,Priya,Female,200.0,Delhi,2022-06-18,2024-08-11,-999.0,1.0,Canada
C669,Sneha,female,200.0,Ahmedabad,,,-999.0,10.0,Australia
670,Neha,F,43.0,Delhi,2023-12-10,2022-03-01,-999.0,3.0,Australia
C671,nan,F,35.0,Mumbai,2020-09-27,,-999.0,5.0,Australia
672,nan,nan,-5.0,Bangalore,2025-04-25,,3794.24,-1.0,UK
C673,Simran,female,43.0,Hyderabad,2022-06-14,,-999.0,3.0,UK
,Rahul,F,200.0,Delhi,2022-07-07,,-999.0,2.0,USA
675,nan,Male,59.0,Hyderabad,2022-07-01,2020-11-15,-999.0,-1.0,India
C676,nan,nan,43.0,Pune,2024-05-20,2025-04-22,4182.28,4.0,nan
C677,Rahul,female,-5.0,Hyderabad,2020-09-06,,-999.0,2.0,Australia
C678,Priya,nan,-5.0,Pune,,,-999.0,3.0,USA
C679,Ankit,Female,200.0,Bangalore,2022-06-24,,4102.89,3.0,Australia
C680,Kiran,nan,-5.0,Mumbai,,,-999.0,-1.0,UK
681,Amit,M,200.0,Ahmedabad,2024-01-07,,-999.0,-1.0,UK
682,Kiran,nan,32.0,Delhi,,2023-11-13,774.75,3.0,Australia
683,nan,male,43.0,Kolkata,,2021-05-07,2233.66,10.0,India
,Neha,female,-5.0,Ahmedabad,2021-09-19,,-999.0,-1.0,nan
685,Kiran,Male,-5.0,Chennai,,,1996.66,5.0,USA
686,Ravi,nan,200.0,Chennai,2021-12-31,2023-01-16,-999.0,1.0,UK
C687,nan,Male,200.0,Kolkata,,,-999.0,3.0,India
688,Simran,M,-5.0,nan,,2022-10-24,4858.52,10.0,nan
,Priya,female,200.0,Mumbai,2020-12-24,2021-06-13,-999.0,3.0,Australia
690,Pooja,F,56.0,nan,2025-02-25,,2037.82,2.0,UK
C691,Sneha,male,43.0,Kolkata,,,350.55,-1.0,UK
,nan,Male,23.0,Chennai,,2021-07-17,-999.0,-1.0,Canada
C693,nan,Male,200.0,nan,,,-999.0,-1.0,UK
,Rahul,male,20.0,Delhi,,2025-06-10,-999.0,-1.0,Australia
695,Neha,Male,29.0,Chennai,,2026-01-22,-999.0,-1.0,UK
C696,Kiran,Male,200.0,Delhi,,,-999.0,10.0,nan
697,Priya,nan,43.0,Mumbai,,,3505.21,1.0,Canada
698,Priya,Female,-5.0,Pune,2024-12-20,2022-02-09,-999.0,10.0,Australia
699,Amit,Male,-5.0,Ahmedabad,,2025-05-31,4668.18,3.0,nan
700,Kiran,nan,-5.0,Hyderabad,2023-09-15,,-999.0,3.0,Canada
701,Pooja,female,43.0,Bangalore,,,-999.0,3.0,USA
C702,Neha,F,43.0,Mumbai,,,-999.0,4.0,USA
703,Priya,nan,200.0,Ahmedabad,2023-02-18,2020-11-18,-999.0,10.0,UK
,Ankit,male,-5.0,Pune,,2022-07-23,-999.0,3.0,Australia
705,nan,F,43.0,Pune,2024-11-03,2023-08-19,-999.0,3.0,Canada
,Ravi,female,61.0,Ahmedabad,2025-01-18,,-999.0,3.0,Australia
C707,Rahul,M,-5.0,Delhi,2025-05-13,,2852.25,3.0,USA
708,Neha,male,-5.0,Ahmedabad,,2023-01-25,-999.0,3.0,nan
709,Simran,Male,200.0,Hyderabad,2021-07-17,2023-05-08,3852.8,10.0,USA
C710,Simran,M,36.0,Ahmedabad,,2025-12-31,4102.93,10.0,India
C711,Priya,female,27.0,Chennai,2022-01-04,2021-08-01,-999.0,-1.0,UK
C712,Amit,nan,200.0,nan,2022-06-28,,-999.0,5.0,Australia
C713,Priya,female,-5.0,Delhi,2022-07-10,2026-01-25,-999.0,10.0,Canada
,Amit,female,43.0,Chennai,,,2177.88,3.0,UK
715,nan,Female,44.0,Bangalore,2021-08-14,2025-06-04,-999.0,1.0,Canada
716,nan,M,70.0,Pune,2020-08-07,,-999.0,10.0,nan
,Rahul,nan,-5.0,nan,2023-10-22,,-999.0,10.0,Australia
C718,Kiran,Female,-5.0,Delhi,2023-09-02,,-999.0,10.0,UK
719,nan,female,-5.0,Ahmedabad,,2021-06-02,-999.0,10.0,India
720,Neha,nan,43.0,Kolkata,,,570.74,10.0,nan
721,Rahul,F,200.0,Mumbai,2025-09-05,,-999.0,3.0,USA
,Neha,F,43.0,Bangalore,2021-09-09,2024-02-10,-999.0,3.0,nan
C723,Amit,Male,-5.0,Mumbai,,,-999.0,3.0,Australia
C724,Priya,male,20.0,Delhi,,2025-02-28,-999.0,1.0,Canada
,Sneha,F,43.0,Mumbai,,2021-01-27,2010.35,3.0,UK
C726,Ravi,female,-5.0,Pune,,,-999.0,-1.0,USA
727,Kiran,M,-5.0,Chennai,,2021-05-20,-999.0,3.0,Australia
C728,Sneha,Female,43.0,Delhi,,,-999.0,4.0,Australia
729,nan,nan,43.0,Hyderabad,2022-03-27,,-999.0,10.0,USA
730,Pooja,nan,21.0,Chennai,2024-06-30,2025-06-18,-999.0,3.0,UK
,Ravi,nan,200.0,Hyderabad,2025-05-03,,2072.13,10.0,Canada
732,Priya,F,48.0,Mumbai,2022-02-12,2022-07-27,-999.0,3.0,Australia
,Kiran,Male,48.0,Kolkata,,,-999.0,3.0,Canada
C734,Sneha,M,58.0,nan,2020-10-26,2021-11-24,-999.0,-1.0,Australia
735,Pooja,nan,200.0,Pune,,,-999.0,3.0,nan
